id,param,scenario,dataset,region,classLabel,class,x,units,value
881,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2040,Land Allocation (1000 km2),502.647709412944
882,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2045,Land Allocation (1000 km2),510.681737136632
883,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2050,Land Allocation (1000 km2),516.303574962676
884,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2055,Land Allocation (1000 km2),533.310492293272
885,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2060,Land Allocation (1000 km2),547.324832731032
886,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2065,Land Allocation (1000 km2),558.446546395188
887,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2070,Land Allocation (1000 km2),567.113303044524
888,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2075,Land Allocation (1000 km2),572.850606402296
889,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2080,Land Allocation (1000 km2),576.109874046639
890,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2085,Land Allocation (1000 km2),577.271632663569
891,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2090,Land Allocation (1000 km2),576.841878590406
892,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2095,Land Allocation (1000 km2),575.664591044387
893,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,RootTuber,2100,Land Allocation (1000 km2),573.185840568854
894,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,1975,Land Allocation (1000 km2),347.866466551894
895,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,1990,Land Allocation (1000 km2),499.95983943082
896,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2005,Land Allocation (1000 km2),763.02784484696
897,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2010,Land Allocation (1000 km2),849.4754501929
898,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2015,Land Allocation (1000 km2),1001.50028675944
899,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2020,Land Allocation (1000 km2),1071.22898736658
900,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2025,Land Allocation (1000 km2),1102.67026169549
901,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2030,Land Allocation (1000 km2),1119.08277017033
902,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2035,Land Allocation (1000 km2),1134.7067022803
903,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2040,Land Allocation (1000 km2),1167.44828036793
904,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2045,Land Allocation (1000 km2),1211.13183616188
905,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2050,Land Allocation (1000 km2),1245.3175835857
906,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2055,Land Allocation (1000 km2),1270.94063401788
907,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2060,Land Allocation (1000 km2),1283.4073893237
908,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2065,Land Allocation (1000 km2),1292.11771300962
909,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2070,Land Allocation (1000 km2),1290.89453028028
910,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2075,Land Allocation (1000 km2),1290.74516184359
911,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2080,Land Allocation (1000 km2),1296.65782897717
912,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2085,Land Allocation (1000 km2),1304.587376576
913,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2090,Land Allocation (1000 km2),1310.03414482359
914,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2095,Land Allocation (1000 km2),1311.22476802602
915,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Soybean,2100,Land Allocation (1000 km2),1306.85987396225
916,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,1975,Land Allocation (1000 km2),101.174932221426
917,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,1990,Land Allocation (1000 km2),137.674848371382
918,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2005,Land Allocation (1000 km2),156.08049286488
919,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2010,Land Allocation (1000 km2),183.273909308112
920,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2015,Land Allocation (1000 km2),198.381125564486
921,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2020,Land Allocation (1000 km2),225.16017229849
922,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2025,Land Allocation (1000 km2),234.746039644874
923,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2030,Land Allocation (1000 km2),241.03904020888
924,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2035,Land Allocation (1000 km2),247.529994512134
925,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2040,Land Allocation (1000 km2),260.412850880622
926,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2045,Land Allocation (1000 km2),278.217779250731
927,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2050,Land Allocation (1000 km2),293.049960256178
928,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2055,Land Allocation (1000 km2),307.930157502545
929,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2060,Land Allocation (1000 km2),316.601604078085
930,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2065,Land Allocation (1000 km2),322.406155071124
931,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2070,Land Allocation (1000 km2),323.106431960323
932,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2075,Land Allocation (1000 km2),321.088644856332
933,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2080,Land Allocation (1000 km2),317.332943739175
934,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2085,Land Allocation (1000 km2),312.780231190798
935,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2090,Land Allocation (1000 km2),308.462929808225
936,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2095,Land Allocation (1000 km2),304.852607193729
937,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,SugarCropC4,2100,Land Allocation (1000 km2),301.176361202208
938,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,1975,Land Allocation (1000 km2),216.27012884973
939,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,1990,Land Allocation (1000 km2),271.288458965668
940,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2005,Land Allocation (1000 km2),375.239989833082
941,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2010,Land Allocation (1000 km2),384.035108807302
942,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2015,Land Allocation (1000 km2),407.0153247464
943,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2020,Land Allocation (1000 km2),442.553957648694
944,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2025,Land Allocation (1000 km2),471.021717740165
945,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2030,Land Allocation (1000 km2),492.929396546882
946,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2035,Land Allocation (1000 km2),514.800535015731
947,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2040,Land Allocation (1000 km2),533.213571711903
948,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2045,Land Allocation (1000 km2),548.198085592132
949,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2050,Land Allocation (1000 km2),560.080647682551
950,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2055,Land Allocation (1000 km2),577.471485464498
951,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2060,Land Allocation (1000 km2),592.783094100297
952,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2065,Land Allocation (1000 km2),605.74003202192
953,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2070,Land Allocation (1000 km2),616.965924124017
954,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2075,Land Allocation (1000 km2),625.993265636712
955,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2080,Land Allocation (1000 km2),633.032489150273
956,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2085,Land Allocation (1000 km2),638.295627098627
957,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2090,Land Allocation (1000 km2),642.449710944784
958,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2095,Land Allocation (1000 km2),646.075942383168
959,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,Vegetables,2100,Land Allocation (1000 km2),648.11593540033
960,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,1975,Land Allocation (1000 km2),0
961,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,1990,Land Allocation (1000 km2),0
962,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2005,Land Allocation (1000 km2),0
963,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2010,Land Allocation (1000 km2),0
964,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2015,Land Allocation (1000 km2),0
965,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2020,Land Allocation (1000 km2),0
966,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2025,Land Allocation (1000 km2),303.754646802264
967,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2030,Land Allocation (1000 km2),460.364705356829
968,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2035,Land Allocation (1000 km2),607.615060365771
969,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2040,Land Allocation (1000 km2),707.956697663893
970,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2045,Land Allocation (1000 km2),818.45606227831
971,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2050,Land Allocation (1000 km2),823.464133287961
972,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2055,Land Allocation (1000 km2),823.934802492441
973,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2060,Land Allocation (1000 km2),821.424703024885
974,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2065,Land Allocation (1000 km2),809.220404513446
975,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2070,Land Allocation (1000 km2),785.400080900837
976,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2075,Land Allocation (1000 km2),757.265605419464
977,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2080,Land Allocation (1000 km2),729.459442139846
978,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2085,Land Allocation (1000 km2),704.321822289939
979,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2090,Land Allocation (1000 km2),681.517759225572
980,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2095,Land Allocation (1000 km2),664.722339080497
981,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassGrass,2100,Land Allocation (1000 km2),648.348915311299
982,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,1975,Land Allocation (1000 km2),0
983,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,1990,Land Allocation (1000 km2),0
984,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2005,Land Allocation (1000 km2),0
985,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2010,Land Allocation (1000 km2),0
986,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2015,Land Allocation (1000 km2),0
987,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2020,Land Allocation (1000 km2),0
988,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2025,Land Allocation (1000 km2),762.197039374239
989,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2030,Land Allocation (1000 km2),1135.46734768811
990,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2035,Land Allocation (1000 km2),1518.97749600964
991,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2040,Land Allocation (1000 km2),1889.9778877594
992,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2045,Land Allocation (1000 km2),2306.15121677349
993,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2050,Land Allocation (1000 km2),2332.11026541638
994,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2055,Land Allocation (1000 km2),2355.51361310475
995,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2060,Land Allocation (1000 km2),2357.5139616804
996,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2065,Land Allocation (1000 km2),2354.70538280347
997,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2070,Land Allocation (1000 km2),2346.37060755261
998,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2075,Land Allocation (1000 km2),2335.59919314856
999,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2080,Land Allocation (1000 km2),2326.16979225076
1000,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2085,Land Allocation (1000 km2),2316.5343556407
1001,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2090,Land Allocation (1000 km2),2305.51772200847
1002,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2095,Land Allocation (1000 km2),2296.25282184696
1003,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,biomassTree,2100,Land Allocation (1000 km2),2281.12280026719
1004,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,1975,Land Allocation (1000 km2),9712.22547338671
1005,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,1990,Land Allocation (1000 km2),9965.64875852576
1006,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2005,Land Allocation (1000 km2),9462.20950782253
1007,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2010,Land Allocation (1000 km2),9177.56582100291
1008,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2015,Land Allocation (1000 km2),9240.07794414157
1009,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2020,Land Allocation (1000 km2),9224.63211243855
1010,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2025,Land Allocation (1000 km2),9119.23663333729
1011,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2030,Land Allocation (1000 km2),9052.66274185142
1012,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2035,Land Allocation (1000 km2),9018.22855721321
1013,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2040,Land Allocation (1000 km2),8991.58120512344
1014,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2045,Land Allocation (1000 km2),8960.22327158391
1015,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2050,Land Allocation (1000 km2),8952.30034561867
1016,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2055,Land Allocation (1000 km2),8983.54673798849
1017,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2060,Land Allocation (1000 km2),9011.55288020519
1018,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2065,Land Allocation (1000 km2),9032.72547024414
1019,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2070,Land Allocation (1000 km2),9050.71617803657
1020,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2075,Land Allocation (1000 km2),9066.07051858363
1021,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2080,Land Allocation (1000 km2),9077.63888567787
1022,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2085,Land Allocation (1000 km2),9083.73065385975
1023,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2090,Land Allocation (1000 km2),9084.06638411354
1024,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2095,Land Allocation (1000 km2),9075.33828767814
1025,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,crops,2100,Land Allocation (1000 km2),9064.5877973249
1026,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,1975,Land Allocation (1000 km2),30921.655462986
1027,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,1990,Land Allocation (1000 km2),30257.25601627
1028,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2005,Land Allocation (1000 km2),30087.5095604
1029,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2010,Land Allocation (1000 km2),30015.31375577
1030,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2015,Land Allocation (1000 km2),29843.847559849
1031,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2020,Land Allocation (1000 km2),30033.843012621
1032,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2025,Land Allocation (1000 km2),29824.401393953
1033,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2030,Land Allocation (1000 km2),29792.012081456
1034,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2035,Land Allocation (1000 km2),29720.7577338
1035,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2040,Land Allocation (1000 km2),29615.06677487
1036,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2045,Land Allocation (1000 km2),29453.98954198
1037,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2050,Land Allocation (1000 km2),29509.81382722
1038,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2055,Land Allocation (1000 km2),29524.27440576
1039,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2060,Land Allocation (1000 km2),29558.94568818
1040,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2065,Land Allocation (1000 km2),29598.02877173
1041,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2070,Land Allocation (1000 km2),29645.57085725
1042,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2075,Land Allocation (1000 km2),29690.36457308
1043,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2080,Land Allocation (1000 km2),29727.65178679
1044,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2085,Land Allocation (1000 km2),29758.59097565
1045,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2090,Land Allocation (1000 km2),29788.22349659
1046,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2095,Land Allocation (1000 km2),29816.84625956
1047,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,forest,2100,Land Allocation (1000 km2),29846.37149602
1048,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,1975,Land Allocation (1000 km2),55262.00642204
1049,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,1990,Land Allocation (1000 km2),53304.7985346
1050,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2005,Land Allocation (1000 km2),52965.44186663
1051,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2010,Land Allocation (1000 km2),52815.07128233
1052,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2015,Land Allocation (1000 km2),52594.33191569
1053,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2020,Land Allocation (1000 km2),52095.87028649
1054,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2025,Land Allocation (1000 km2),51371.94406359
1055,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2030,Land Allocation (1000 km2),50827.97075289
1056,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2035,Land Allocation (1000 km2),50294.61177639
1057,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2040,Land Allocation (1000 km2),49766.14371119
1058,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2045,Land Allocation (1000 km2),49221.19379029
1059,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2050,Land Allocation (1000 km2),48852.40607669
1060,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2055,Land Allocation (1000 km2),48459.63747449
1061,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2060,Land Allocation (1000 km2),48116.84090669
1062,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2065,Land Allocation (1000 km2),47817.13215348
1063,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2070,Land Allocation (1000 km2),47566.05708924
1064,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2075,Land Allocation (1000 km2),47357.79959259
1065,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2080,Land Allocation (1000 km2),47185.08178972
1066,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2085,Land Allocation (1000 km2),47048.55790009
1067,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2090,Land Allocation (1000 km2),46948.94401377
1068,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2095,Land Allocation (1000 km2),46883.18834305
1069,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,naturalOther,2100,Land Allocation (1000 km2),46848.29010599
1070,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,1975,Land Allocation (1000 km2),30888.157095946
1071,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,1990,Land Allocation (1000 km2),32635.4193835129
1072,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2005,Land Allocation (1000 km2),32908.703530219
1073,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2010,Land Allocation (1000 km2),32999.547326192
1074,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2015,Land Allocation (1000 km2),32716.308669543
1075,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2020,Land Allocation (1000 km2),32570.8644512717
1076,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2025,Land Allocation (1000 km2),32237.1905820113
1077,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2030,Land Allocation (1000 km2),32105.3660929799
1078,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2035,Land Allocation (1000 km2),31994.6953441532
1079,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2040,Land Allocation (1000 km2),31922.5510292037
1080,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2045,Land Allocation (1000 km2),31834.2249243691
1081,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2050,Land Allocation (1000 km2),31873.986941657
1082,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2055,Land Allocation (1000 km2),31888.6953171812
1083,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2060,Land Allocation (1000 km2),31940.2267071015
1084,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2065,Land Allocation (1000 km2),32009.244994105
1085,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2070,Land Allocation (1000 km2),32099.2219975482
1086,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2075,Land Allocation (1000 km2),32189.2848994619
1087,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2080,Land Allocation (1000 km2),32267.0630054445
1088,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2085,Land Allocation (1000 km2),32335.7005295733
1089,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2090,Land Allocation (1000 km2),32398.7453718914
1090,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2095,Land Allocation (1000 km2),32455.9668593753
1091,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,pasture,2100,Land Allocation (1000 km2),32508.7825698812
1092,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,1975,Land Allocation (1000 km2),285.4957474555
1093,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,1990,Land Allocation (1000 km2),369.522929787
1094,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2005,Land Allocation (1000 km2),483.220651335
1095,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2010,Land Allocation (1000 km2),527.678129636
1096,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2015,Land Allocation (1000 km2),575.580762886
1097,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2020,Land Allocation (1000 km2),575.580762886
1098,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2025,Land Allocation (1000 km2),575.580762886
1099,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2030,Land Allocation (1000 km2),575.580762886
1100,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2035,Land Allocation (1000 km2),575.580762886
1101,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2040,Land Allocation (1000 km2),575.580762886
1102,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2045,Land Allocation (1000 km2),575.580762886
1103,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2050,Land Allocation (1000 km2),575.580762886
1104,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2055,Land Allocation (1000 km2),575.580762886
1105,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2060,Land Allocation (1000 km2),575.580762886
1106,landAlloc,GCAM_SSP2,gcamv7p0,global,Land Type,urban,2065,Land Allocation (1000 km2),575.580762886
