id,scenario,dataset,region,classLabel,class,x,units,value
2180,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),4.58580833333337
2181,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),5.86865277777783
2182,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),7.64441388888895
2183,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),9.35880555555563
2184,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),11.3271111111112
2185,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),11.5236555555556
2186,GCAM_SSP2,foresight_v1,Japan,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),11.9005194444445
2187,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),87.9019444444452
2188,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),76.9250000000006
2189,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),83.8000000000007
2190,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),87.1180555555563
2191,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),87.3694444444451
2192,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),87.6211111111118
2193,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),87.8727777777785
2194,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),88.1241666666674
2195,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),88.375833333334
2196,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),88.6275000000007
2197,GCAM_SSP2,foresight_v1,Japan,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),88.8788888888896
2198,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),202.269166666668
2199,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),304.750000000002
2200,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),288.225000000002
2201,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),9.43261111111119
2202,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),8.71705555555563
2203,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),14.5559722222223
2204,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),27.9004722222225
2205,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),45.2034722222226
2206,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),64.9215833333339
2207,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),87.2230555555563
2208,GCAM_SSP2,foresight_v1,Japan,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),103.964583333334
2209,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),250.176611111113
2210,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),135.529777777779
2211,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),95.9186027777785
2212,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),97.6753527777786
2213,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),67.9160672222228
2214,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),56.8209240277782
2215,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),49.287072555556
2216,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),46.9566645555559
2217,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),40.8878756944448
2218,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),38.283898916667
2219,GCAM_SSP2,foresight_v1,Japan,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),36.068042666667
2220,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,1990,Electricity Generation by Fuel (TWh),0.0669991666666672
2221,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2005,Electricity Generation by Fuel (TWh),1.41997777777779
2222,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2010,Electricity Generation by Fuel (TWh),3.54294444444447
2223,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2015,Electricity Generation by Fuel (TWh),34.7858333333336
2224,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2020,Electricity Generation by Fuel (TWh),52.4795617469449
2225,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2025,Electricity Generation by Fuel (TWh),69.0131444247228
2226,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2030,Electricity Generation by Fuel (TWh),95.9125031594452
2227,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2035,Electricity Generation by Fuel (TWh),121.158555944723
2228,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2040,Electricity Generation by Fuel (TWh),144.357309094723
2229,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2045,Electricity Generation by Fuel (TWh),145.513615789168
2230,GCAM_SSP2,foresight_v1,Japan,Fuel,solar,2050,Electricity Generation by Fuel (TWh),153.520184692223
2231,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2005,Electricity Generation by Fuel (TWh),1.75097222222224
2232,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2010,Electricity Generation by Fuel (TWh),4.01694444444448
2233,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2015,Electricity Generation by Fuel (TWh),5.57738888888893
2234,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2020,Electricity Generation by Fuel (TWh),9.9705864722223
2235,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2025,Electricity Generation by Fuel (TWh),13.4809768055557
2236,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2030,Electricity Generation by Fuel (TWh),19.6765449722224
2237,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2035,Electricity Generation by Fuel (TWh),27.190847777778
2238,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2040,Electricity Generation by Fuel (TWh),38.2148511111114
2239,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2045,Electricity Generation by Fuel (TWh),47.8853520833337
2240,GCAM_SSP2,foresight_v1,Japan,Fuel,wind,2050,Electricity Generation by Fuel (TWh),57.0231668611116
2241,GCAM_SSP2,foresight_v1,Japan,Population,class1,1975,Population (Millions),112.413
2242,GCAM_SSP2,foresight_v1,Japan,Population,class1,1990,Population (Millions),124.505
2243,GCAM_SSP2,foresight_v1,Japan,Population,class1,2005,Population (Millions),128.326
2244,GCAM_SSP2,foresight_v1,Japan,Population,class1,2010,Population (Millions),128.542
2245,GCAM_SSP2,foresight_v1,Japan,Population,class1,2015,Population (Millions),127.985
2246,GCAM_SSP2,foresight_v1,Japan,Population,class1,2020,Population (Millions),126.674
2247,GCAM_SSP2,foresight_v1,Japan,Population,class1,2025,Population (Millions),124.682
2248,GCAM_SSP2,foresight_v1,Japan,Population,class1,2030,Population (Millions),122.205
2249,GCAM_SSP2,foresight_v1,Japan,Population,class1,2035,Population (Millions),119.425
2250,GCAM_SSP2,foresight_v1,Japan,Population,class1,2040,Population (Millions),116.466
2251,GCAM_SSP2,foresight_v1,Japan,Population,class1,2045,Population (Millions),113.374
2252,GCAM_SSP2,foresight_v1,Japan,Population,class1,2050,Population (Millions),110.228
2253,GCAM_SSP2,foresight_v1,Japan,Population,class1,2055,Population (Millions),107.097
2254,GCAM_SSP2,foresight_v1,Japan,Population,class1,2060,Population (Millions),103.942
2255,GCAM_SSP2,foresight_v1,Japan,Population,class1,2065,Population (Millions),100.573
2256,GCAM_SSP2,foresight_v1,Japan,Population,class1,2070,Population (Millions),97.045
2257,GCAM_SSP2,foresight_v1,Japan,Population,class1,2075,Population (Millions),93.496
2258,GCAM_SSP2,foresight_v1,Japan,Population,class1,2080,Population (Millions),90.013
2259,GCAM_SSP2,foresight_v1,Japan,Population,class1,2085,Population (Millions),86.442
2260,GCAM_SSP2,foresight_v1,Japan,Population,class1,2090,Population (Millions),82.905
2261,GCAM_SSP2,foresight_v1,Japan,Population,class1,2095,Population (Millions),79.443
2262,GCAM_SSP2,foresight_v1,Japan,Population,class1,2100,Population (Millions),76.059
2263,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),3.04583722222225
2264,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),0.657953666666672
2265,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),0.950522500000008
2266,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),5.35484898244449
2267,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),11.0910458054723
2268,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),18.7171569702779
2269,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),27.4540216049447
2270,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),35.9445031560003
2271,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),43.6188913426392
2272,GCAM_SSP2,foresight_v1,Mexico,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),46.7730932800615
2273,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,1990,Electricity Generation by Fuel (TWh),7.77357500000006
2274,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2005,Electricity Generation by Fuel (TWh),32.7402500000003
2275,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2010,Electricity Generation by Fuel (TWh),32.2797583333336
2276,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2015,Electricity Generation by Fuel (TWh),33.7910277777781
2277,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2020,Electricity Generation by Fuel (TWh),39.9349197222225
2278,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2025,Electricity Generation by Fuel (TWh),46.4929938333337
2279,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2030,Electricity Generation by Fuel (TWh),54.4263176944449
2280,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2035,Electricity Generation by Fuel (TWh),62.9382149722227
2281,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2040,Electricity Generation by Fuel (TWh),71.4580346666672
2282,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2045,Electricity Generation by Fuel (TWh),80.0038450555562
2283,GCAM_SSP2,foresight_v1,Mexico,Fuel,coal,2050,Electricity Generation by Fuel (TWh),86.906190083334
2284,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,1990,Electricity Generation by Fuel (TWh),14.4592166666668
2285,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2005,Electricity Generation by Fuel (TWh),93.6930444444452
2286,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2010,Electricity Generation by Fuel (TWh),136.31358888889
2287,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2015,Electricity Generation by Fuel (TWh),171.984747222224
2288,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2020,Electricity Generation by Fuel (TWh),188.023677777779
2289,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2025,Electricity Generation by Fuel (TWh),220.753947222224
2290,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2030,Electricity Generation by Fuel (TWh),266.135259444447
2291,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2035,Electricity Generation by Fuel (TWh),320.014861944447
2292,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2040,Electricity Generation by Fuel (TWh),377.545242777781
2293,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2045,Electricity Generation by Fuel (TWh),441.435004722226
2294,GCAM_SSP2,foresight_v1,Mexico,Fuel,gas,2050,Electricity Generation by Fuel (TWh),494.762702777782
2295,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),5.12372500000004
2296,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),7.29861111111117
2297,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),6.61753888888894
2298,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),6.32781388888894
2299,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),8.34591388888896
2300,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),10.7517916666668
2301,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),13.9822555555557
2302,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),17.5368111111113
2303,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),20.9171861111113
2304,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),19.7876027777779
2305,GCAM_SSP2,foresight_v1,Mexico,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),21.6967444444446
2306,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),23.4780000000002
2307,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),27.7090000000002
2308,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),37.1311111111114
2309,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),30.8150000000003
2310,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),30.8791666666669
2311,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),30.9433333333336
2312,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),31.0072222222225
2313,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),31.0713888888891
2314,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),31.1355555555558
2315,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),31.1997222222225
2316,GCAM_SSP2,foresight_v1,Mexico,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),31.2638888888891
2317,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),2.93684444444447
2318,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),10.8044250000001
2319,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),5.87859166666671
2320,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),11.5712055555556
2321,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),11.9226371277779
2322,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),12.9373294583334
2323,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),14.4947473416668
2324,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),16.5076690444446
2325,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),19.0151779694446
2326,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),22.093667002778
2327,GCAM_SSP2,foresight_v1,Mexico,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),25.0780481361113
2328,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),62.0587805555561
2329,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),68.3192500000006
2330,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),42.8781333333337
2331,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),30.3867500000002
2332,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),28.9285219444447
2333,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),32.9712388888892
2334,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),37.4228273888892
2335,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),40.9425288611114
2336,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),42.6889803333337
2337,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),42.4677740000003
2338,GCAM_SSP2,foresight_v1,Mexico,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),45.2839534444448
2339,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,1990,Electricity Generation by Fuel (TWh),0.00099994722222223
2340,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2005,Electricity Generation by Fuel (TWh),0.00899952777777785
2341,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2010,Electricity Generation by Fuel (TWh),0.030997777777778
2342,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.238880000000002
2343,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2020,Electricity Generation by Fuel (TWh),4.5920730706567
2344,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2025,Electricity Generation by Fuel (TWh),23.0539234903791
2345,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2030,Electricity Generation by Fuel (TWh),53.8589611458793
2346,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2035,Electricity Generation by Fuel (TWh),87.3678111801852
2347,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2040,Electricity Generation by Fuel (TWh),121.974761838797
2348,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2045,Electricity Generation by Fuel (TWh),157.011396214908
2349,GCAM_SSP2,foresight_v1,Mexico,Fuel,solar,2050,Electricity Generation by Fuel (TWh),190.27749577564
2350,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,1990,Electricity Generation by Fuel (TWh),0.00099994722222223
2351,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2005,Electricity Generation by Fuel (TWh),0.0189989722222224
2352,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2010,Electricity Generation by Fuel (TWh),1.2389138888889
2353,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2015,Electricity Generation by Fuel (TWh),8.74061111111118
2354,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2020,Electricity Generation by Fuel (TWh),13.3200078333334
2355,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2025,Electricity Generation by Fuel (TWh),21.0854770000002
2356,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2030,Electricity Generation by Fuel (TWh),34.8128845000003
2357,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2035,Electricity Generation by Fuel (TWh),54.3926520000004
2358,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2040,Electricity Generation by Fuel (TWh),78.7548964444451
2359,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2045,Electricity Generation by Fuel (TWh),99.4600052500008
2360,GCAM_SSP2,foresight_v1,Mexico,Fuel,wind,2050,Electricity Generation by Fuel (TWh),123.237360277779
2361,GCAM_SSP2,foresight_v1,Mexico,Population,class1,1975,Population (Millions),59.608
2362,GCAM_SSP2,foresight_v1,Mexico,Population,class1,1990,Population (Millions),83.943
2363,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2005,Population (Millions),106.005
2364,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2010,Population (Millions),114.093
2365,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2015,Population (Millions),121.858
2366,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2020,Population (Millions),128.166
2367,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2025,Population (Millions),133.883
2368,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2030,Population (Millions),138.897
2369,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2035,Population (Millions),143.123
2370,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2040,Population (Millions),146.566
2371,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2045,Population (Millions),149.207
2372,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2050,Population (Millions),151.057
2373,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2055,Population (Millions),152.126
2374,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2060,Population (Millions),152.391
2375,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2065,Population (Millions),152.312
2376,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2070,Population (Millions),152.038
2377,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2075,Population (Millions),151.541
2378,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2080,Population (Millions),150.753
2379,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2085,Population (Millions),149.656
2380,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2090,Population (Millions),148.293
2381,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2095,Population (Millions),146.831
2382,GCAM_SSP2,foresight_v1,Mexico,Population,class1,2100,Population (Millions),145.314
2383,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),0.0289914000000002
2384,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),0.983698611111119
2385,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),2.88590388888891
2386,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),6.94967333333339
2387,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),12.6942866666668
2388,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),19.6588861111113
2389,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),26.4579680555558
2390,GCAM_SSP2,foresight_v1,Middle East,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),30.8484519444447
2391,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,1990,Electricity Generation by Fuel (TWh),10.5308266666668
2392,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2005,Electricity Generation by Fuel (TWh),36.8407944444447
2393,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2010,Electricity Generation by Fuel (TWh),34.6317111111114
2394,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2015,Electricity Generation by Fuel (TWh),29.8837694444447
2395,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2020,Electricity Generation by Fuel (TWh),34.0930083333336
2396,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2025,Electricity Generation by Fuel (TWh),38.2035850000003
2397,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2030,Electricity Generation by Fuel (TWh),43.7080625000004
2398,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2035,Electricity Generation by Fuel (TWh),48.8790866666671
2399,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2040,Electricity Generation by Fuel (TWh),53.6244202777782
2400,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2045,Electricity Generation by Fuel (TWh),57.2449233333338
2401,GCAM_SSP2,foresight_v1,Middle East,Fuel,coal,2050,Electricity Generation by Fuel (TWh),59.5609836111116
2402,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,1990,Electricity Generation by Fuel (TWh),114.006691666668
2403,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2005,Electricity Generation by Fuel (TWh),383.075972222225
2404,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2010,Electricity Generation by Fuel (TWh),550.998833333338
2405,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2015,Electricity Generation by Fuel (TWh),740.25819444445
2406,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2020,Electricity Generation by Fuel (TWh),774.973000000006
2407,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2025,Electricity Generation by Fuel (TWh),865.518861111118
2408,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2030,Electricity Generation by Fuel (TWh),1034.60555555556
2409,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2035,Electricity Generation by Fuel (TWh),1229.7666388889
2410,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2040,Electricity Generation by Fuel (TWh),1434.65780555557
2411,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2045,Electricity Generation by Fuel (TWh),1627.12002777779
2412,GCAM_SSP2,foresight_v1,Middle East,Fuel,gas,2050,Electricity Generation by Fuel (TWh),1771.78862777779
2413,GCAM_SSP2,foresight_v1,Middle East,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),3.50135833333336
2414,GCAM_SSP2,foresight_v1,Middle East,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),7.78522222222228
2415,GCAM_SSP2,foresight_v1,Middle East,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),13.1989944444446
2416,GCAM_SSP2,foresight_v1,Middle East,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),15.4841944444446
2417,GCAM_SSP2,foresight_v1,Middle East,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),15.4838750000001
2418,GCAM_SSP2,foresight_v1,Middle East,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),15.4831861111112
