id,param,scenario,dataset,region,x,units,value
264,watConsumBySec,GCAM_SSP3,gcamv7p0,global,1990,Water Consumption by Sector (km3),928.257844242306
265,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2005,Water Consumption by Sector (km3),1175.05623537377
266,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2010,Water Consumption by Sector (km3),1301.83742543757
267,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2015,Water Consumption by Sector (km3),1427.1406650416
268,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2020,Water Consumption by Sector (km3),1484.05089801113
269,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2025,Water Consumption by Sector (km3),1582.67181437821
270,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2030,Water Consumption by Sector (km3),1675.73644317971
271,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2035,Water Consumption by Sector (km3),1759.56407047513
272,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2040,Water Consumption by Sector (km3),1832.81857097154
273,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2045,Water Consumption by Sector (km3),1904.3697253857
274,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2050,Water Consumption by Sector (km3),1958.18427848022
275,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2055,Water Consumption by Sector (km3),1986.88135822748
276,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2060,Water Consumption by Sector (km3),2009.2547426107
277,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2065,Water Consumption by Sector (km3),2029.14840952673
278,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2070,Water Consumption by Sector (km3),2045.53955102993
279,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2075,Water Consumption by Sector (km3),2060.3096021437
280,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2080,Water Consumption by Sector (km3),2075.40353050076
281,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2085,Water Consumption by Sector (km3),2091.7421595116
282,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2090,Water Consumption by Sector (km3),2110.27883517442
283,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2095,Water Consumption by Sector (km3),2126.19883752324
284,watConsumBySec,GCAM_SSP3,gcamv7p0,global,2100,Water Consumption by Sector (km3),2130.63000767856
285,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,1975,Water Withdrawal by Sector (km3),1285.10535558749
286,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,1990,Water Withdrawal by Sector (km3),2350.31223686589
287,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2005,Water Withdrawal by Sector (km3),3066.76358623118
288,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2010,Water Withdrawal by Sector (km3),3336.95763838242
289,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2015,Water Withdrawal by Sector (km3),3575.75235126135
290,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2020,Water Withdrawal by Sector (km3),3700.42107489201
291,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2025,Water Withdrawal by Sector (km3),3921.80248975402
292,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2030,Water Withdrawal by Sector (km3),4111.4742010723
293,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2035,Water Withdrawal by Sector (km3),4257.72491759181
294,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2040,Water Withdrawal by Sector (km3),4363.03694140248
295,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2045,Water Withdrawal by Sector (km3),4456.02306502584
296,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2050,Water Withdrawal by Sector (km3),4508.82828991253
297,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2055,Water Withdrawal by Sector (km3),4514.48618981996
298,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2060,Water Withdrawal by Sector (km3),4517.81587656789
299,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2065,Water Withdrawal by Sector (km3),4530.27014072019
300,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2070,Water Withdrawal by Sector (km3),4547.22859720761
301,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2075,Water Withdrawal by Sector (km3),4551.35416045827
302,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2080,Water Withdrawal by Sector (km3),4571.82793494201
303,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2085,Water Withdrawal by Sector (km3),4599.65802931391
304,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2090,Water Withdrawal by Sector (km3),4631.12953722006
305,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2095,Water Withdrawal by Sector (km3),4657.5380371364
306,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,2100,Water Withdrawal by Sector (km3),4663.19490143683
307,agProdByCrop,GCAM_SSP5,gcamv7p0,global,1975,Ag Production (Mt),4892.58124996732
308,agProdByCrop,GCAM_SSP5,gcamv7p0,global,1990,Ag Production (Mt),6960.66987910666
309,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2005,Ag Production (Mt),8462.44553592472
310,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2010,Ag Production (Mt),9627.25365505906
311,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2015,Ag Production (Mt),10649.0008194928
312,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2020,Ag Production (Mt),12153.9335745565
313,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2025,Ag Production (Mt),13388.6063358449
314,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2030,Ag Production (Mt),14689.4914390499
315,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2035,Ag Production (Mt),16022.6639147188
316,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2040,Ag Production (Mt),17322.0507608996
317,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2045,Ag Production (Mt),18558.2651802836
318,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2050,Ag Production (Mt),19581.3752583819
319,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2055,Ag Production (Mt),20261.4595246941
320,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2060,Ag Production (Mt),20669.5950118856
321,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2065,Ag Production (Mt),20888.7031090493
322,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2070,Ag Production (Mt),20884.452111249
323,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2075,Ag Production (Mt),20726.5063451325
324,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2080,Ag Production (Mt),20459.0080461086
325,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2085,Ag Production (Mt),20109.3302416368
326,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2090,Ag Production (Mt),19707.3314249247
327,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2095,Ag Production (Mt),19260.2537773068
328,agProdByCrop,GCAM_SSP5,gcamv7p0,global,2100,Ag Production (Mt),18766.5020688151
329,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,1990,Electricity Generation by Fuel (TWh),11472.1736870679
330,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2005,Electricity Generation by Fuel (TWh),17770.2567988096
331,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2010,Electricity Generation by Fuel (TWh),20943.6408248927
332,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2015,Electricity Generation by Fuel (TWh),23676.3176449688
333,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2020,Electricity Generation by Fuel (TWh),29128.4221479012
334,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2025,Electricity Generation by Fuel (TWh),37114.4072459606
335,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2030,Electricity Generation by Fuel (TWh),47856.6120729419
336,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2035,Electricity Generation by Fuel (TWh),59999.0871574942
337,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2040,Electricity Generation by Fuel (TWh),72238.8564276147
338,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2045,Electricity Generation by Fuel (TWh),83766.2886627359
339,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2050,Electricity Generation by Fuel (TWh),94219.3684580072
340,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2055,Electricity Generation by Fuel (TWh),103808.154985219
341,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2060,Electricity Generation by Fuel (TWh),112519.792094456
342,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2065,Electricity Generation by Fuel (TWh),119825.661229064
343,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2070,Electricity Generation by Fuel (TWh),125719.589764552
344,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2075,Electricity Generation by Fuel (TWh),129974.14874467
345,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2080,Electricity Generation by Fuel (TWh),132526.447437721
346,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2085,Electricity Generation by Fuel (TWh),133784.077949545
347,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2090,Electricity Generation by Fuel (TWh),133844.257547302
348,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2095,Electricity Generation by Fuel (TWh),132905.249487485
349,elecByTechTWh,GCAM_SSP5,gcamv7p0,global,2100,Electricity Generation by Fuel (TWh),131612.854482159
350,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,1975,Final Electricity by Sector (TWh),3621.60286388892
351,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,1990,Final Electricity by Sector (TWh),11148.6479157223
352,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2005,Final Electricity by Sector (TWh),17279.6446577224
353,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2010,Final Electricity by Sector (TWh),20347.5640414724
354,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2015,Final Electricity by Sector (TWh),22955.4220796946
355,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2020,Final Electricity by Sector (TWh),28156.2145106602
356,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2025,Final Electricity by Sector (TWh),35776.0220433114
357,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2030,Final Electricity by Sector (TWh),46021.5966379448
358,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2035,Final Electricity by Sector (TWh),57590.7929751116
359,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2040,Final Electricity by Sector (TWh),69276.2453347228
360,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2045,Final Electricity by Sector (TWh),80340.1257811118
361,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2050,Final Electricity by Sector (TWh),90422.9387127785
362,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2055,Final Electricity by Sector (TWh),99699.0285813897
363,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2060,Final Electricity by Sector (TWh),108156.777965001
364,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2065,Final Electricity by Sector (TWh),115277.202817223
365,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2070,Final Electricity by Sector (TWh),121035.44286139
366,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2075,Final Electricity by Sector (TWh),125216.501450557
367,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2080,Final Electricity by Sector (TWh),127746.956716112
368,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2085,Final Electricity by Sector (TWh),129028.313708057
369,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2090,Final Electricity by Sector (TWh),129159.286308057
370,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2095,Final Electricity by Sector (TWh),128326.372567501
371,elecFinalBySecTWh,GCAM_SSP5,gcamv7p0,global,2100,Final Electricity by Sector (TWh),127151.382613334
372,landAlloc,GCAM_SSP5,gcamv7p0,global,1975,Land Allocation (1000 km2),131718.761090142
373,landAlloc,GCAM_SSP5,gcamv7p0,global,1990,Land Allocation (1000 km2),131718.748134547
374,landAlloc,GCAM_SSP5,gcamv7p0,global,2005,Land Allocation (1000 km2),131718.754063935
375,landAlloc,GCAM_SSP5,gcamv7p0,global,2010,Land Allocation (1000 km2),131718.738937096
376,landAlloc,GCAM_SSP5,gcamv7p0,global,2015,Land Allocation (1000 km2),131718.750704144
377,landAlloc,GCAM_SSP5,gcamv7p0,global,2020,Land Allocation (1000 km2),131718.743035832
378,landAlloc,GCAM_SSP5,gcamv7p0,global,2025,Land Allocation (1000 km2),131718.731470908
379,landAlloc,GCAM_SSP5,gcamv7p0,global,2030,Land Allocation (1000 km2),131718.749824915
380,landAlloc,GCAM_SSP5,gcamv7p0,global,2035,Land Allocation (1000 km2),131718.751034842
381,landAlloc,GCAM_SSP5,gcamv7p0,global,2040,Land Allocation (1000 km2),131718.730503007
382,landAlloc,GCAM_SSP5,gcamv7p0,global,2045,Land Allocation (1000 km2),131718.751915401
383,landAlloc,GCAM_SSP5,gcamv7p0,global,2050,Land Allocation (1000 km2),131718.723790033
384,landAlloc,GCAM_SSP5,gcamv7p0,global,2055,Land Allocation (1000 km2),131718.741421013
385,landAlloc,GCAM_SSP5,gcamv7p0,global,2060,Land Allocation (1000 km2),131718.74311511
386,landAlloc,GCAM_SSP5,gcamv7p0,global,2065,Land Allocation (1000 km2),131718.755729284
387,landAlloc,GCAM_SSP5,gcamv7p0,global,2070,Land Allocation (1000 km2),131718.749683688
388,landAlloc,GCAM_SSP5,gcamv7p0,global,2075,Land Allocation (1000 km2),131718.7431404
389,landAlloc,GCAM_SSP5,gcamv7p0,global,2080,Land Allocation (1000 km2),131718.73794331
390,landAlloc,GCAM_SSP5,gcamv7p0,global,2085,Land Allocation (1000 km2),131718.747383993
391,landAlloc,GCAM_SSP5,gcamv7p0,global,2090,Land Allocation (1000 km2),131718.73854975
392,landAlloc,GCAM_SSP5,gcamv7p0,global,2095,Land Allocation (1000 km2),131718.748023733
393,landAlloc,GCAM_SSP5,gcamv7p0,global,2100,Land Allocation (1000 km2),131718.737900908
394,pop,GCAM_SSP5,gcamv7p0,global,1975,Population (Millions),4075.522
395,pop,GCAM_SSP5,gcamv7p0,global,1990,Population (Millions),5321.687
396,pop,GCAM_SSP5,gcamv7p0,global,2005,Population (Millions),6534.314
397,pop,GCAM_SSP5,gcamv7p0,global,2010,Population (Millions),6947.252
398,pop,GCAM_SSP5,gcamv7p0,global,2015,Population (Millions),7369.295
399,pop,GCAM_SSP5,gcamv7p0,global,2020,Population (Millions),7687.545
400,pop,GCAM_SSP5,gcamv7p0,global,2025,Population (Millions),7965.902
401,pop,GCAM_SSP5,gcamv7p0,global,2030,Population (Millions),8197.079
402,pop,GCAM_SSP5,gcamv7p0,global,2035,Population (Millions),8394.206
403,pop,GCAM_SSP5,gcamv7p0,global,2040,Population (Millions),8550.791
404,pop,GCAM_SSP5,gcamv7p0,global,2045,Population (Millions),8662.553
405,pop,GCAM_SSP5,gcamv7p0,global,2050,Population (Millions),8727.836
406,pop,GCAM_SSP5,gcamv7p0,global,2055,Population (Millions),8751.579
407,pop,GCAM_SSP5,gcamv7p0,global,2060,Population (Millions),8736.307
408,pop,GCAM_SSP5,gcamv7p0,global,2065,Population (Millions),8684.849
409,pop,GCAM_SSP5,gcamv7p0,global,2070,Population (Millions),8599.48
410,pop,GCAM_SSP5,gcamv7p0,global,2075,Population (Millions),8482.525
411,pop,GCAM_SSP5,gcamv7p0,global,2080,Population (Millions),8335.649
412,pop,GCAM_SSP5,gcamv7p0,global,2085,Population (Millions),8159.448
413,pop,GCAM_SSP5,gcamv7p0,global,2090,Population (Millions),7958.087
414,pop,GCAM_SSP5,gcamv7p0,global,2095,Population (Millions),7735.189
415,pop,GCAM_SSP5,gcamv7p0,global,2100,Population (Millions),7492.472
416,watConsumBySec,GCAM_SSP5,gcamv7p0,global,1975,Water Consumption by Sector (km3),575.48164178713
417,watConsumBySec,GCAM_SSP5,gcamv7p0,global,1990,Water Consumption by Sector (km3),928.257844242306
418,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2005,Water Consumption by Sector (km3),1175.05623537377
419,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2010,Water Consumption by Sector (km3),1301.83742543757
420,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2015,Water Consumption by Sector (km3),1427.1401634696
421,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2020,Water Consumption by Sector (km3),1480.57426706103
422,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2025,Water Consumption by Sector (km3),1575.79573261926
423,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2030,Water Consumption by Sector (km3),1684.84704681873
424,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2035,Water Consumption by Sector (km3),1796.9000189729
425,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2040,Water Consumption by Sector (km3),1888.49054150341
426,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2045,Water Consumption by Sector (km3),1961.58872771133
427,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2050,Water Consumption by Sector (km3),2004.37933530586
428,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2055,Water Consumption by Sector (km3),2037.25583052433
429,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2060,Water Consumption by Sector (km3),2051.45597360072
430,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2065,Water Consumption by Sector (km3),2052.00457990009
431,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2070,Water Consumption by Sector (km3),2043.85330126986
432,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2075,Water Consumption by Sector (km3),2029.3883395206
433,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2080,Water Consumption by Sector (km3),2012.05011284088
434,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2085,Water Consumption by Sector (km3),1990.92476784995
435,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2090,Water Consumption by Sector (km3),1962.7371927741
436,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2095,Water Consumption by Sector (km3),1926.21045983926
437,watConsumBySec,GCAM_SSP5,gcamv7p0,global,2100,Water Consumption by Sector (km3),1886.69699340132
438,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,1975,Water Withdrawal by Sector (km3),1285.10535558749
439,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,1990,Water Withdrawal by Sector (km3),2350.31223686589
440,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2005,Water Withdrawal by Sector (km3),3066.76358623118
441,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2010,Water Withdrawal by Sector (km3),3336.95763838242
442,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2015,Water Withdrawal by Sector (km3),3575.74230782135
443,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2020,Water Withdrawal by Sector (km3),3705.36036218276
444,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2025,Water Withdrawal by Sector (km3),3956.19886347179
445,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2030,Water Withdrawal by Sector (km3),4228.94867468457
446,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2035,Water Withdrawal by Sector (km3),4491.94790586512
447,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2040,Water Withdrawal by Sector (km3),4693.59943393418
448,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2045,Water Withdrawal by Sector (km3),4843.57951203445
449,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2050,Water Withdrawal by Sector (km3),4923.57319190298
450,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2055,Water Withdrawal by Sector (km3),4980.21094224743
451,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2060,Water Withdrawal by Sector (km3),5001.1220687626
452,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2065,Water Withdrawal by Sector (km3),5000.05244708167
453,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2070,Water Withdrawal by Sector (km3),4985.7075474747
454,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2075,Water Withdrawal by Sector (km3),4939.88400808506
455,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2080,Water Withdrawal by Sector (km3),4898.04220880551
456,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2085,Water Withdrawal by Sector (km3),4851.16556379413
457,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2090,Water Withdrawal by Sector (km3),4786.96580554663
458,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2095,Water Withdrawal by Sector (km3),4702.03590574841
459,watWithdrawBySec,GCAM_SSP5,gcamv7p0,global,2100,Water Withdrawal by Sector (km3),4604.92071171813
