scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
scenX,Southeast Asia,Southeast Asia,Water Consumption by Sector (km3),Sources,primary,2090,Year,Vint_2090,Water Consumption by Sector (km3),sum,Sector,pal_metis,scenX,"water consumption by state, sector, basin (includes desal)",km^3,2090,0.234054298
scenX,Southeast Asia,Southeast Asia,Water Consumption by Sector (km3),Sources,primary,2095,Year,Vint_2095,Water Consumption by Sector (km3),sum,Sector,pal_metis,scenX,"water consumption by state, sector, basin (includes desal)",km^3,2095,0.199118918
scenX,Southeast Asia,Southeast Asia,Water Consumption by Sector (km3),Sources,primary,2100,Year,Vint_2100,Water Consumption by Sector (km3),sum,Sector,pal_metis,scenX,"water consumption by state, sector, basin (includes desal)",km^3,2100,0.176549955
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,1975,Year,Vint_1975,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1975,37.59637781
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,1990,Year,Vint_1990,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1990,54.45957042
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2005,Year,Vint_2005,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2005,88.8889272
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2010,Year,Vint_2010,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2010,102.9999409
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2015,Year,Vint_2015,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2015,107.1768784
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2020,Year,Vint_2020,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2020,116.3710176
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2025,Year,Vint_2025,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2025,125.1215318
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2030,Year,Vint_2030,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2030,133.1108913
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2035,Year,Vint_2035,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2035,134.4288064
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2040,Year,Vint_2040,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2040,136.1476369
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2045,Year,Vint_2045,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2045,142.4214513
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2050,Year,Vint_2050,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2050,147.6925429
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2055,Year,Vint_2055,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2055,150.8755709
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2060,Year,Vint_2060,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2060,153.3216989
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2065,Year,Vint_2065,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2065,155.2711127
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2070,Year,Vint_2070,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2070,156.0234921
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2075,Year,Vint_2075,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2075,156.8882469
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2080,Year,Vint_2080,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2080,157.1574733
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2085,Year,Vint_2085,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2085,156.9380509
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2090,Year,Vint_2090,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2090,156.3649431
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2095,Year,Vint_2095,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2095,155.5095592
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,agriculture,2100,Year,Vint_2100,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2100,154.4171911
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2005,Year,Vint_2005,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2005,4.88E-10
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2010,Year,Vint_2010,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2010,4.31E-06
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2015,Year,Vint_2015,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2015,2.35E-05
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2020,Year,Vint_2020,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2020,9.88E-05
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2025,Year,Vint_2025,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2025,0.000483716
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2030,Year,Vint_2030,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2030,0.005017243
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2035,Year,Vint_2035,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2035,3.190726962
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2040,Year,Vint_2040,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2040,3.444090475
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2045,Year,Vint_2045,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2045,3.6330439
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2050,Year,Vint_2050,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2050,3.794043102
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2055,Year,Vint_2055,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2055,3.946494875
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2060,Year,Vint_2060,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2060,4.077598962
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2065,Year,Vint_2065,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2065,4.178008013
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2070,Year,Vint_2070,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2070,4.258250865
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2075,Year,Vint_2075,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2075,4.352324434
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2080,Year,Vint_2080,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2080,4.350607549
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2085,Year,Vint_2085,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2085,4.311492739
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2090,Year,Vint_2090,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2090,4.284728377
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2095,Year,Vint_2095,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2095,4.266388895
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,desalination,2100,Year,Vint_2100,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2100,4.240964582
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,1990,Year,Vint_1990,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1990,1.608649975
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2005,Year,Vint_2005,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2005,3.816634892
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2010,Year,Vint_2010,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2010,5.740764213
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2015,Year,Vint_2015,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2015,6.921350181
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2020,Year,Vint_2020,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2020,8.058550534
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2025,Year,Vint_2025,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2025,9.061101718
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2030,Year,Vint_2030,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2030,9.747936978
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2035,Year,Vint_2035,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2035,9.551151924
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2040,Year,Vint_2040,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2040,9.644938662
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2045,Year,Vint_2045,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2045,9.724129243
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2050,Year,Vint_2050,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2050,9.656351758
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2055,Year,Vint_2055,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2055,9.634102529
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2060,Year,Vint_2060,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2060,9.693656152
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2065,Year,Vint_2065,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2065,9.559676841
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2070,Year,Vint_2070,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2070,9.537689136
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2075,Year,Vint_2075,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2075,9.409026168
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2080,Year,Vint_2080,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2080,8.803855557
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2085,Year,Vint_2085,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2085,8.449800597
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2090,Year,Vint_2090,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2090,8.152940712
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2095,Year,Vint_2095,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2095,8.056107908
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,electricity,2100,Year,Vint_2100,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2100,7.975210457
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,1975,Year,Vint_1975,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1975,2.062225272
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,1990,Year,Vint_1990,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1990,4.664135393
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2005,Year,Vint_2005,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2005,10.25016166
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2010,Year,Vint_2010,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2010,13.77936795
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2015,Year,Vint_2015,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2015,18.34840691
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2020,Year,Vint_2020,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2020,22.11342272
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2025,Year,Vint_2025,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2025,26.32106601
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2030,Year,Vint_2030,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2030,30.36632398
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2035,Year,Vint_2035,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2035,32.9272634
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2040,Year,Vint_2040,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2040,36.2614876
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2045,Year,Vint_2045,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2045,39.27397056
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2050,Year,Vint_2050,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2050,41.87099941
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2055,Year,Vint_2055,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2055,44.13581717
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2060,Year,Vint_2060,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2060,46.05170413
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2065,Year,Vint_2065,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2065,47.71041611
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2070,Year,Vint_2070,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2070,49.10755105
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2075,Year,Vint_2075,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2075,50.25705369
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2080,Year,Vint_2080,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2080,51.19581613
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2085,Year,Vint_2085,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2085,51.8780251
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2090,Year,Vint_2090,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2090,52.31667193
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2095,Year,Vint_2095,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2095,52.57961613
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,industry,2100,Year,Vint_2100,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2100,52.67334885
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,1975,Year,Vint_1975,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1975,0.00215258
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,1990,Year,Vint_1990,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1990,1.501376648
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2005,Year,Vint_2005,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2005,2.738772295
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2010,Year,Vint_2010,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2010,3.382978623
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2015,Year,Vint_2015,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2015,3.557740044
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2020,Year,Vint_2020,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2020,3.899194738
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2025,Year,Vint_2025,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2025,4.253410856
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2030,Year,Vint_2030,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2030,4.617845373
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2035,Year,Vint_2035,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2035,4.686358243
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2040,Year,Vint_2040,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2040,5.007060977
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2045,Year,Vint_2045,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2045,5.292296916
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2050,Year,Vint_2050,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2050,5.553282212
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2055,Year,Vint_2055,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2055,5.773505292
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2060,Year,Vint_2060,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2060,5.961489029
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2065,Year,Vint_2065,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2065,6.104033447
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2070,Year,Vint_2070,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2070,6.03044578
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2075,Year,Vint_2075,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2075,6.133270503
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2080,Year,Vint_2080,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2080,6.215077489
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2085,Year,Vint_2085,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2085,6.271693619
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2090,Year,Vint_2090,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2090,6.305738796
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2095,Year,Vint_2095,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2095,6.321026314
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,livestock,2100,Year,Vint_2100,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,2100,6.320046283
scenX,Southeast Asia,Southeast Asia,Water Withdrawal by Sector (km3),Sources,mining,1975,Year,Vint_1975,Water Withdrawal by Sector (km3),sum,Sector,pal_wet,scenX,"water withdrawals by state, sector, basin (includes desal)",km^3,1975,0.17463501
