scenario,region,subRegion,param,class,x,units,aggregate,value
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),agriculture,2100,Water Withdrawal by Sector (km3),sum,1771.009216
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2015,Water Withdrawal by Sector (km3),sum,4092.846607
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2025,Water Withdrawal by Sector (km3),sum,814.0793098
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2050,Water Withdrawal by Sector (km3),sum,1730.223503
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2075,Water Withdrawal by Sector (km3),sum,1085.57
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2100,Water Withdrawal by Sector (km3),sum,1891.034388
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2015,Water Withdrawal by Sector (km3),sum,1450.351936
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2025,Water Withdrawal by Sector (km3),sum,1502.457674
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2050,Water Withdrawal by Sector (km3),sum,1233.157118
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2075,Water Withdrawal by Sector (km3),sum,3074.04273
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2100,Water Withdrawal by Sector (km3),sum,2113.703702
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2015,Water Withdrawal by Sector (km3),sum,1432.572212
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2025,Water Withdrawal by Sector (km3),sum,1892.203211
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2050,Water Withdrawal by Sector (km3),sum,2808.294543
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2075,Water Withdrawal by Sector (km3),sum,2439.686186
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2100,Water Withdrawal by Sector (km3),sum,1205.684113
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2015,Water Withdrawal by Sector (km3),sum,566.7595342
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2025,Water Withdrawal by Sector (km3),sum,2790.974403
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2050,Water Withdrawal by Sector (km3),sum,3586.611267
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2075,Water Withdrawal by Sector (km3),sum,1002.900004
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2100,Water Withdrawal by Sector (km3),sum,2102.579691
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2015,Water Withdrawal by Sector (km3),sum,1031.460517
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2025,Water Withdrawal by Sector (km3),sum,1892.748414
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2050,Water Withdrawal by Sector (km3),sum,2219.390198
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2075,Water Withdrawal by Sector (km3),sum,1296.800928
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2100,Water Withdrawal by Sector (km3),sum,1746.50635
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2015,Water Withdrawal by Sector (km3),sum,3006.081768
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2025,Water Withdrawal by Sector (km3),sum,1684.622265
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2050,Water Withdrawal by Sector (km3),sum,2459.44418
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2075,Water Withdrawal by Sector (km3),sum,939.1933782
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2100,Water Withdrawal by Sector (km3),sum,1902.841199
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),biomass,2025,Electricity Generation by Fuel (TWh),sum,2285.736857
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),biomass,2050,Electricity Generation by Fuel (TWh),sum,1669.557616
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),biomass,2075,Electricity Generation by Fuel (TWh),sum,1544.815153
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),biomass,2100,Electricity Generation by Fuel (TWh),sum,907.6309071
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),coal,2015,Electricity Generation by Fuel (TWh),sum,2995.796648
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),coal,2025,Electricity Generation by Fuel (TWh),sum,2643.436989
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),coal,2050,Electricity Generation by Fuel (TWh),sum,1826.616958
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),coal,2075,Electricity Generation by Fuel (TWh),sum,4074.560151
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),coal,2100,Electricity Generation by Fuel (TWh),sum,4108.840598
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),gas,2015,Electricity Generation by Fuel (TWh),sum,1587.828107
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),gas,2025,Electricity Generation by Fuel (TWh),sum,1235.482491
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),gas,2050,Electricity Generation by Fuel (TWh),sum,2900.397378
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),gas,2075,Electricity Generation by Fuel (TWh),sum,1495.128574
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),gas,2100,Electricity Generation by Fuel (TWh),sum,2439.353864
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),geothermal,2015,Electricity Generation by Fuel (TWh),sum,4183.732205
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),geothermal,2025,Electricity Generation by Fuel (TWh),sum,1594.036382
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),geothermal,2050,Electricity Generation by Fuel (TWh),sum,4181.903391
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),geothermal,2075,Electricity Generation by Fuel (TWh),sum,2077.342456
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),geothermal,2100,Electricity Generation by Fuel (TWh),sum,4133.54087
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),hydro,2015,Electricity Generation by Fuel (TWh),sum,2418.38609
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),hydro,2025,Electricity Generation by Fuel (TWh),sum,1592.050814
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),hydro,2050,Electricity Generation by Fuel (TWh),sum,3705.419579
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),hydro,2075,Electricity Generation by Fuel (TWh),sum,2160.163911
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),hydro,2100,Electricity Generation by Fuel (TWh),sum,2729.51722
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),nuclear,2025,Electricity Generation by Fuel (TWh),sum,2662.929666
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),nuclear,2050,Electricity Generation by Fuel (TWh),sum,2211.114945
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),nuclear,2075,Electricity Generation by Fuel (TWh),sum,2804.520744
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),nuclear,2100,Electricity Generation by Fuel (TWh),sum,1210.279027
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),refined liquids,2015,Electricity Generation by Fuel (TWh),sum,971.4895879
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),refined liquids,2025,Electricity Generation by Fuel (TWh),sum,986.7753332
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),refined liquids,2050,Electricity Generation by Fuel (TWh),sum,1328.431825
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),refined liquids,2075,Electricity Generation by Fuel (TWh),sum,1154.130244
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),refined liquids,2100,Electricity Generation by Fuel (TWh),sum,3592.388991
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),solar,2015,Electricity Generation by Fuel (TWh),sum,1373.099197
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),solar,2025,Electricity Generation by Fuel (TWh),sum,1333.974647
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),solar,2050,Electricity Generation by Fuel (TWh),sum,3080.905402
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),solar,2075,Electricity Generation by Fuel (TWh),sum,1634.622248
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),solar,2100,Electricity Generation by Fuel (TWh),sum,2524.470938
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),wind,2015,Electricity Generation by Fuel (TWh),sum,3349.087088
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),wind,2025,Electricity Generation by Fuel (TWh),sum,3354.992291
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),wind,2050,Electricity Generation by Fuel (TWh),sum,2335.555877
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),wind,2075,Electricity Generation by Fuel (TWh),sum,3203.114414
Scenario 3,KS,KS,Electricity Generation by Fuel (TWh),wind,2100,Electricity Generation by Fuel (TWh),sum,1655.348403
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),agriculture,2015,Water Withdrawal by Sector (km3),sum,3393.703077
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),agriculture,2025,Water Withdrawal by Sector (km3),sum,2164.274843
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),agriculture,2050,Water Withdrawal by Sector (km3),sum,1464.189038
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),agriculture,2075,Water Withdrawal by Sector (km3),sum,2545.409504
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),agriculture,2100,Water Withdrawal by Sector (km3),sum,1572.2696
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2015,Water Withdrawal by Sector (km3),sum,1162.75423
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2025,Water Withdrawal by Sector (km3),sum,2364.491731
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2050,Water Withdrawal by Sector (km3),sum,4050.860924
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2075,Water Withdrawal by Sector (km3),sum,978.7603216
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),desalination,2100,Water Withdrawal by Sector (km3),sum,1640.742071
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2015,Water Withdrawal by Sector (km3),sum,1573.550828
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2025,Water Withdrawal by Sector (km3),sum,3901.42984
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2050,Water Withdrawal by Sector (km3),sum,1956.160159
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2075,Water Withdrawal by Sector (km3),sum,1406.76533
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),electricity,2100,Water Withdrawal by Sector (km3),sum,2159.56899
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2015,Water Withdrawal by Sector (km3),sum,3182.694826
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2025,Water Withdrawal by Sector (km3),sum,1378.577034
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2050,Water Withdrawal by Sector (km3),sum,768.1940418
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2075,Water Withdrawal by Sector (km3),sum,1798.069123
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),industry,2100,Water Withdrawal by Sector (km3),sum,975.069598
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2015,Water Withdrawal by Sector (km3),sum,3829.061471
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2025,Water Withdrawal by Sector (km3),sum,2148.355018
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2050,Water Withdrawal by Sector (km3),sum,1168.482317
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2075,Water Withdrawal by Sector (km3),sum,937.7088877
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),livestock,2100,Water Withdrawal by Sector (km3),sum,1580.231626
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2015,Water Withdrawal by Sector (km3),sum,1785.46419
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2025,Water Withdrawal by Sector (km3),sum,2332.761661
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2050,Water Withdrawal by Sector (km3),sum,3273.608345
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2075,Water Withdrawal by Sector (km3),sum,4239.487356
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),mining,2100,Water Withdrawal by Sector (km3),sum,1536.570183
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2015,Water Withdrawal by Sector (km3),sum,2005.311016
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2025,Water Withdrawal by Sector (km3),sum,2711.777145
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2050,Water Withdrawal by Sector (km3),sum,1108.057796
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2075,Water Withdrawal by Sector (km3),sum,1032.113503
Scenario 3,KS,KS,Water Withdrawal by Sector (km3),municipal,2100,Water Withdrawal by Sector (km3),sum,1980.535931
Scenario 1,KS,KS,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,3815.605224
Scenario 1,KS,KS,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,1441.05808
Scenario 1,KS,KS,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,2752.758797
Scenario 1,KS,KS,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,1403.382932
Scenario 1,KS,KS,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,2241.288
Scenario 1,KS,KS,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,782.9402301
Scenario 1,KS,KS,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,1130.096003
Scenario 1,KS,KS,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,1205.856513
Scenario 1,KS,KS,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,1844.956171
Scenario 1,KS,KS,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,1942.417924
Scenario 1,KS,KS,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,1721.31601
Scenario 1,KS,KS,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,2019.027513
Scenario 1,KS,KS,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,3687.791217
Scenario 1,KS,KS,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,3045.650324
Scenario 1,KS,KS,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,1219.219511
Scenario 1,KS,KS,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,2888.920367
Scenario 1,KS,KS,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,624.8492515
Scenario 1,KS,KS,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,2713.58602
Scenario 1,KS,KS,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,1136.186536
Scenario 1,KS,KS,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,3029.062799
Scenario 1,KS,KS,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,1618.219784
Scenario 1,KS,KS,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,1318.570783
Scenario 1,KS,KS,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,1440.69027
Scenario 1,KS,KS,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,582.1857917
Scenario 1,KS,KS,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,3220.242077
Scenario 1,KS,KS,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,1181.226035
Scenario 1,KS,KS,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,1258.752084
Scenario 1,KS,KS,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,1596.206346
Scenario 1,KS,KS,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,1096.966741
Scenario 1,KS,KS,Ag Production (Mt),Rice,2100,Ag Production (Mt),sum,2397.368254
Scenario 1,KS,KS,Ag Production (Mt),RootTuber,2015,Ag Production (Mt),sum,1163.668082
Scenario 1,KS,KS,Ag Production (Mt),RootTuber,2025,Ag Production (Mt),sum,2566.237653
Scenario 1,KS,KS,Ag Production (Mt),RootTuber,2050,Ag Production (Mt),sum,2210.527765
Scenario 1,KS,KS,Ag Production (Mt),RootTuber,2075,Ag Production (Mt),sum,866.010209
Scenario 1,KS,KS,Ag Production (Mt),RootTuber,2100,Ag Production (Mt),sum,1802.856188
Scenario 1,KS,KS,Ag Production (Mt),Wheat,2015,Ag Production (Mt),sum,1968.823273
Scenario 1,KS,KS,Ag Production (Mt),Wheat,2025,Ag Production (Mt),sum,1824.304658
Scenario 1,KS,KS,Ag Production (Mt),Wheat,2050,Ag Production (Mt),sum,2170.544269
Scenario 1,KS,KS,Ag Production (Mt),Wheat,2075,Ag Production (Mt),sum,2334.186419
Scenario 1,KS,KS,Ag Production (Mt),Wheat,2100,Ag Production (Mt),sum,2837.488735
Scenario 2,KS,KS,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,2231.298033
Scenario 2,KS,KS,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,1324.805592
Scenario 2,KS,KS,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,2964.555029
Scenario 2,KS,KS,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,1602.506963
Scenario 2,KS,KS,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,1690.589899
Scenario 2,KS,KS,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,1039.358936
Scenario 2,KS,KS,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,2484.338758
Scenario 2,KS,KS,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,1719.554526
Scenario 2,KS,KS,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,595.6445375
Scenario 2,KS,KS,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,2258.496768
Scenario 2,KS,KS,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,733.450089
Scenario 2,KS,KS,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,2952.116872
Scenario 2,KS,KS,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,771.1902908
Scenario 2,KS,KS,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,1826.483566
Scenario 2,KS,KS,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,1616.901617
Scenario 2,KS,KS,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,1422.867176
Scenario 2,KS,KS,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,2482.56416
Scenario 2,KS,KS,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,2736.825491
Scenario 2,KS,KS,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,3161.117824
Scenario 2,KS,KS,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,925.7153075
Scenario 2,KS,KS,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,767.4470051
Scenario 2,KS,KS,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,1744.863962
Scenario 2,KS,KS,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,783.7899115
Scenario 2,KS,KS,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,1924.399061
Scenario 2,KS,KS,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,1282.319446
Scenario 2,KS,KS,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,3283.442729
Scenario 2,KS,KS,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,1123.317378
Scenario 2,KS,KS,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,2842.627898
Scenario 2,KS,KS,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,2041.497138
Scenario 2,KS,KS,Ag Production (Mt),Rice,2100,Ag Production (Mt),sum,2390.04108
Scenario 2,KS,KS,Ag Production (Mt),RootTuber,2015,Ag Production (Mt),sum,593.2418221
Scenario 2,KS,KS,Ag Production (Mt),RootTuber,2025,Ag Production (Mt),sum,1701.352005
Scenario 2,KS,KS,Ag Production (Mt),RootTuber,2050,Ag Production (Mt),sum,1899.43225
Scenario 2,KS,KS,Ag Production (Mt),RootTuber,2075,Ag Production (Mt),sum,1866.892575
Scenario 2,KS,KS,Ag Production (Mt),RootTuber,2100,Ag Production (Mt),sum,1631.064981
