scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.3403833
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.946154
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,2.654506
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,2.78688
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,3.259048
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,3.41164
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,3.541094
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,3.658441
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,3.859117
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,4.192973
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,4.39647
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,4.583315
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,4.728161
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,4.785914
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,4.8462
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,4.898628
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,4.912182
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,4.904295
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,4.884144
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,4.864753
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,4.850333
Scenario 2,Southeast Asia,Hong,Ag Production (Mt),NA,SugarCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,4.842602
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,5.42E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.0001982
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.0002281
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.0002502
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.000302
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.000203919
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.00015575
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,0.000117171
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,9.28E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,8.63E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,8.05E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,7.44E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,7.06E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,7.07E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,7.02E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,6.59E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,6.55E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,6.43E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,6.23E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,6.05E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,5.90E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Corn,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,5.75E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.0001685
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.000119
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.0001414
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.0001738
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.0001852
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.000135965
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.000106831
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,8.31E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,7.20E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,7.16E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,7.00E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,6.70E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,6.46E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,6.57E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,6.61E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,6.54E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,6.54E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,6.44E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,6.24E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,6.03E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,5.85E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,MiscCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,5.66E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,7.50E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,9.10E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,1.83E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,1.66E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,1.65E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,1.17E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,8.93E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,6.74E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,5.38E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,5.08E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,4.82E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,4.52E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,4.29E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,4.30E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,4.32E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,4.27E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,4.30E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,4.29E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,4.22E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,4.17E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,4.13E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,OilCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,4.09E-06
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,7.29E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.0001513
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.0001707
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.0003297
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.0002562
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.000166043
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.000122593
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,8.96E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,7.17E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,6.76E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,6.25E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,5.68E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,5.35E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,5.32E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,5.24E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,5.07E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,4.98E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,4.83E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,4.61E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,4.42E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,4.25E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,Rice,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,4.07E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.0002802
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.0003413
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.0003665
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.0002463
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.0002197
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.000132538
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,9.14E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,6.30E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,5.38E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,5.34E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,5.32E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,5.22E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,4.84E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,4.73E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,4.59E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,4.36E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,4.22E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,4.04E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,3.81E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,3.60E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,3.42E-05
Scenario 2,Southeast Asia,IdnE,Ag Production (Mt),NA,RootTuber,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,3.25E-05
Scenario 2,Southeast Asia,IrianJaya,Ag Production (Mt),NA,Corn,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.0253703
Scenario 2,Southeast Asia,IrianJaya,Ag Production (Mt),NA,Corn,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.0438156
Scenario 2,Southeast Asia,IrianJaya,Ag Production (Mt),NA,Corn,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.056229
Scenario 2,Southeast Asia,IrianJaya,Ag Production (Mt),NA,Corn,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.0586461
