"id","param","scenario","dataset","region","x","units","value"
747,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Northern",2095,"Primary Energy Consumption by Fuel (EJ)",20.7363888762877
748,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Northern",2100,"Primary Energy Consumption by Fuel (EJ)",20.6760425986605
749,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",1975,"Primary Energy Consumption by Fuel (EJ)",0.310250374
750,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",1990,"Primary Energy Consumption by Fuel (EJ)",1.83677228
751,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2005,"Primary Energy Consumption by Fuel (EJ)",2.44421961001
752,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2010,"Primary Energy Consumption by Fuel (EJ)",2.73774348102
753,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2015,"Primary Energy Consumption by Fuel (EJ)",3.2918019282
754,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2020,"Primary Energy Consumption by Fuel (EJ)",3.905920554098
755,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2025,"Primary Energy Consumption by Fuel (EJ)",4.57748820082745
756,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2030,"Primary Energy Consumption by Fuel (EJ)",5.3396939250519
757,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2035,"Primary Energy Consumption by Fuel (EJ)",6.1776899701086
758,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2040,"Primary Energy Consumption by Fuel (EJ)",7.2042781282391
759,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2045,"Primary Energy Consumption by Fuel (EJ)",8.4411621569241
760,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2050,"Primary Energy Consumption by Fuel (EJ)",9.7873248423371
761,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2055,"Primary Energy Consumption by Fuel (EJ)",11.0840831385556
762,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2060,"Primary Energy Consumption by Fuel (EJ)",12.4306711341032
763,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2065,"Primary Energy Consumption by Fuel (EJ)",13.6036681088165
764,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2070,"Primary Energy Consumption by Fuel (EJ)",14.709126668466
765,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2075,"Primary Energy Consumption by Fuel (EJ)",15.735194981671
766,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2080,"Primary Energy Consumption by Fuel (EJ)",16.61679803728
767,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2085,"Primary Energy Consumption by Fuel (EJ)",17.393283454432
768,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2090,"Primary Energy Consumption by Fuel (EJ)",18.06367932191
769,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2095,"Primary Energy Consumption by Fuel (EJ)",18.67811159755
770,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Southern",2100,"Primary Energy Consumption by Fuel (EJ)",19.0630799781
771,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",1975,"Primary Energy Consumption by Fuel (EJ)",0.2664486113
772,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",1990,"Primary Energy Consumption by Fuel (EJ)",4.833768621
773,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2005,"Primary Energy Consumption by Fuel (EJ)",7.78070077699
774,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2010,"Primary Energy Consumption by Fuel (EJ)",8.9265709802
775,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2015,"Primary Energy Consumption by Fuel (EJ)",10.850623998
776,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2020,"Primary Energy Consumption by Fuel (EJ)",13.1726554543565
777,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2025,"Primary Energy Consumption by Fuel (EJ)",16.2244975554091
778,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2030,"Primary Energy Consumption by Fuel (EJ)",19.9449814813032
779,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2035,"Primary Energy Consumption by Fuel (EJ)",24.1745583307794
780,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2040,"Primary Energy Consumption by Fuel (EJ)",28.9553719181054
781,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2045,"Primary Energy Consumption by Fuel (EJ)",34.4048741759534
782,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2050,"Primary Energy Consumption by Fuel (EJ)",40.3239295741169
783,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2055,"Primary Energy Consumption by Fuel (EJ)",45.8044255047873
784,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2060,"Primary Energy Consumption by Fuel (EJ)",51.3799189338512
785,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2065,"Primary Energy Consumption by Fuel (EJ)",56.43965872077
786,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2070,"Primary Energy Consumption by Fuel (EJ)",60.718813630982
787,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2075,"Primary Energy Consumption by Fuel (EJ)",63.80810535438
788,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2080,"Primary Energy Consumption by Fuel (EJ)",65.6145029124
789,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2085,"Primary Energy Consumption by Fuel (EJ)",67.56856654235
790,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2090,"Primary Energy Consumption by Fuel (EJ)",69.3419239513
791,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2095,"Primary Energy Consumption by Fuel (EJ)",71.1328006058
792,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Africa_Western",2100,"Primary Energy Consumption by Fuel (EJ)",73.2046585505
793,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",1975,"Primary Energy Consumption by Fuel (EJ)",0.20700219
794,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",1990,"Primary Energy Consumption by Fuel (EJ)",1.7551657
795,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2005,"Primary Energy Consumption by Fuel (EJ)",2.81934185
796,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2010,"Primary Energy Consumption by Fuel (EJ)",3.2191798599
797,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2015,"Primary Energy Consumption by Fuel (EJ)",2.9527777123
798,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2020,"Primary Energy Consumption by Fuel (EJ)",3.32236659823419
799,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2025,"Primary Energy Consumption by Fuel (EJ)",3.64726768590667
800,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2030,"Primary Energy Consumption by Fuel (EJ)",3.95918930725742
801,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2035,"Primary Energy Consumption by Fuel (EJ)",4.23454924023432
802,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2040,"Primary Energy Consumption by Fuel (EJ)",4.46951583487982
803,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2045,"Primary Energy Consumption by Fuel (EJ)",4.66665881554122
804,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2050,"Primary Energy Consumption by Fuel (EJ)",4.85624109676803
805,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2055,"Primary Energy Consumption by Fuel (EJ)",5.01694022340055
806,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2060,"Primary Energy Consumption by Fuel (EJ)",5.1631884286158
807,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2065,"Primary Energy Consumption by Fuel (EJ)",5.2441616614589
808,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2070,"Primary Energy Consumption by Fuel (EJ)",5.3052209972484
809,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2075,"Primary Energy Consumption by Fuel (EJ)",5.344441437192
810,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2080,"Primary Energy Consumption by Fuel (EJ)",5.34343493631
811,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2085,"Primary Energy Consumption by Fuel (EJ)",5.326245222193
812,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2090,"Primary Energy Consumption by Fuel (EJ)",5.315616934259
813,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2095,"Primary Energy Consumption by Fuel (EJ)",5.297279346278
814,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Argentina",2100,"Primary Energy Consumption by Fuel (EJ)",5.283505609553
815,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",1975,"Primary Energy Consumption by Fuel (EJ)",0.47957037
816,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",1990,"Primary Energy Consumption by Fuel (EJ)",3.94152263
817,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2005,"Primary Energy Consumption by Fuel (EJ)",4.81361280688
818,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2010,"Primary Energy Consumption by Fuel (EJ)",5.11814485948
819,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2015,"Primary Energy Consumption by Fuel (EJ)",4.02392647562
820,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2020,"Primary Energy Consumption by Fuel (EJ)",4.22178259675686
821,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2025,"Primary Energy Consumption by Fuel (EJ)",4.4885793684834
822,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2030,"Primary Energy Consumption by Fuel (EJ)",4.79776917618097
823,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2035,"Primary Energy Consumption by Fuel (EJ)",5.09062313185097
824,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2040,"Primary Energy Consumption by Fuel (EJ)",5.38985279640967
825,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2045,"Primary Energy Consumption by Fuel (EJ)",5.75974137263567
826,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2050,"Primary Energy Consumption by Fuel (EJ)",6.10434806220381
827,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2055,"Primary Energy Consumption by Fuel (EJ)",6.36370415752627
828,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2060,"Primary Energy Consumption by Fuel (EJ)",6.5826425409477
829,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2065,"Primary Energy Consumption by Fuel (EJ)",6.7813204538637
830,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2070,"Primary Energy Consumption by Fuel (EJ)",6.939049284181
831,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2075,"Primary Energy Consumption by Fuel (EJ)",7.039792027504
832,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2080,"Primary Energy Consumption by Fuel (EJ)",7.10250286831
833,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2085,"Primary Energy Consumption by Fuel (EJ)",7.165741134387
834,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2090,"Primary Energy Consumption by Fuel (EJ)",7.215885458832
835,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2095,"Primary Energy Consumption by Fuel (EJ)",7.279810094957
836,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Australia_NZ",2100,"Primary Energy Consumption by Fuel (EJ)",7.352921023593
837,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",1975,"Primary Energy Consumption by Fuel (EJ)",0.81666513
838,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",1990,"Primary Energy Consumption by Fuel (EJ)",4.12756583
839,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2005,"Primary Energy Consumption by Fuel (EJ)",7.762083516
840,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2010,"Primary Energy Consumption by Fuel (EJ)",9.719258
841,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2015,"Primary Energy Consumption by Fuel (EJ)",10.313828574
842,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2020,"Primary Energy Consumption by Fuel (EJ)",11.0776712100772
843,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2025,"Primary Energy Consumption by Fuel (EJ)",11.826217827268
844,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2030,"Primary Energy Consumption by Fuel (EJ)",12.5365752894077
845,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2035,"Primary Energy Consumption by Fuel (EJ)",13.2367534314359
846,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2040,"Primary Energy Consumption by Fuel (EJ)",13.9116459437989
847,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2045,"Primary Energy Consumption by Fuel (EJ)",14.5099308830789
848,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2050,"Primary Energy Consumption by Fuel (EJ)",15.0326740903377
849,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2055,"Primary Energy Consumption by Fuel (EJ)",15.4256682676069
850,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2060,"Primary Energy Consumption by Fuel (EJ)",15.7589822956072
851,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2065,"Primary Energy Consumption by Fuel (EJ)",15.944856148779
852,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2070,"Primary Energy Consumption by Fuel (EJ)",16.117860897826
853,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2075,"Primary Energy Consumption by Fuel (EJ)",16.249430077666
854,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2080,"Primary Energy Consumption by Fuel (EJ)",16.32272194062
855,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2085,"Primary Energy Consumption by Fuel (EJ)",16.32852100524
856,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2090,"Primary Energy Consumption by Fuel (EJ)",16.29069156052
857,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2095,"Primary Energy Consumption by Fuel (EJ)",16.25384372255
858,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Brazil",2100,"Primary Energy Consumption by Fuel (EJ)",16.20759150135
859,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",1975,"Primary Energy Consumption by Fuel (EJ)",1.2281361
860,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",1990,"Primary Energy Consumption by Fuel (EJ)",8.448236
861,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2005,"Primary Energy Consumption by Fuel (EJ)",11.2261762496
862,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2010,"Primary Energy Consumption by Fuel (EJ)",10.962221673
863,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2015,"Primary Energy Consumption by Fuel (EJ)",9.8164323
864,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2020,"Primary Energy Consumption by Fuel (EJ)",10.5082026807257
865,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2025,"Primary Energy Consumption by Fuel (EJ)",10.9815281471234
866,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2030,"Primary Energy Consumption by Fuel (EJ)",11.3579040213853
867,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2035,"Primary Energy Consumption by Fuel (EJ)",11.6320843470864
868,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2040,"Primary Energy Consumption by Fuel (EJ)",11.9621292614669
869,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2045,"Primary Energy Consumption by Fuel (EJ)",12.3412941915313
870,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2050,"Primary Energy Consumption by Fuel (EJ)",12.6848231343571
871,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2055,"Primary Energy Consumption by Fuel (EJ)",12.9204349344923
872,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2060,"Primary Energy Consumption by Fuel (EJ)",13.111507945113
873,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2065,"Primary Energy Consumption by Fuel (EJ)",13.20506548029
874,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2070,"Primary Energy Consumption by Fuel (EJ)",13.39820521483
875,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2075,"Primary Energy Consumption by Fuel (EJ)",13.54202693345
876,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2080,"Primary Energy Consumption by Fuel (EJ)",13.58455824677
877,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2085,"Primary Energy Consumption by Fuel (EJ)",13.55609686204
878,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2090,"Primary Energy Consumption by Fuel (EJ)",13.50347863714
879,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2095,"Primary Energy Consumption by Fuel (EJ)",13.45602536212
880,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Canada",2100,"Primary Energy Consumption by Fuel (EJ)",13.38152592544
881,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",1975,"Primary Energy Consumption by Fuel (EJ)",0.233855442
882,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",1990,"Primary Energy Consumption by Fuel (EJ)",1.2864389757
883,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2005,"Primary Energy Consumption by Fuel (EJ)",1.8701978179
884,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2010,"Primary Energy Consumption by Fuel (EJ)",2.1509880905
885,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2015,"Primary Energy Consumption by Fuel (EJ)",1.94981780496
886,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2020,"Primary Energy Consumption by Fuel (EJ)",2.20670223867414
887,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2025,"Primary Energy Consumption by Fuel (EJ)",2.60925277196824
888,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2030,"Primary Energy Consumption by Fuel (EJ)",3.07608648170424
889,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2035,"Primary Energy Consumption by Fuel (EJ)",3.60755577375624
890,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2040,"Primary Energy Consumption by Fuel (EJ)",4.25299862796724
891,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2045,"Primary Energy Consumption by Fuel (EJ)",5.01605016926124
892,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2050,"Primary Energy Consumption by Fuel (EJ)",5.7780459872521
893,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2055,"Primary Energy Consumption by Fuel (EJ)",6.413607808634
894,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2060,"Primary Energy Consumption by Fuel (EJ)",6.96946327208
895,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2065,"Primary Energy Consumption by Fuel (EJ)",7.44235673616
896,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2070,"Primary Energy Consumption by Fuel (EJ)",7.86485240296
897,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2075,"Primary Energy Consumption by Fuel (EJ)",8.24482703401
898,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2080,"Primary Energy Consumption by Fuel (EJ)",8.52118278424
899,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2085,"Primary Energy Consumption by Fuel (EJ)",8.72776309686
900,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2090,"Primary Energy Consumption by Fuel (EJ)",8.8948514092
901,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2095,"Primary Energy Consumption by Fuel (EJ)",9.0536177087
902,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central America and Caribbean",2100,"Primary Energy Consumption by Fuel (EJ)",9.21521032333
903,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",1975,"Primary Energy Consumption by Fuel (EJ)",1.62667929
904,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",1990,"Primary Energy Consumption by Fuel (EJ)",7.6735554
905,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2005,"Primary Energy Consumption by Fuel (EJ)",6.079783699
906,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2010,"Primary Energy Consumption by Fuel (EJ)",7.0900355289
907,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2015,"Primary Energy Consumption by Fuel (EJ)",7.391875622
908,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2020,"Primary Energy Consumption by Fuel (EJ)",8.41860946379585
909,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2025,"Primary Energy Consumption by Fuel (EJ)",9.46622718109087
910,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2030,"Primary Energy Consumption by Fuel (EJ)",10.1810893195502
911,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2035,"Primary Energy Consumption by Fuel (EJ)",10.5893629247947
912,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2040,"Primary Energy Consumption by Fuel (EJ)",10.7933636405597
913,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2045,"Primary Energy Consumption by Fuel (EJ)",10.8898294112534
914,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2050,"Primary Energy Consumption by Fuel (EJ)",10.8941469374739
915,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2055,"Primary Energy Consumption by Fuel (EJ)",10.9055674495238
916,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2060,"Primary Energy Consumption by Fuel (EJ)",10.9314729755345
917,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2065,"Primary Energy Consumption by Fuel (EJ)",10.6886275509
918,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2070,"Primary Energy Consumption by Fuel (EJ)",10.387250791539
919,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2075,"Primary Energy Consumption by Fuel (EJ)",10.024930742319
920,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2080,"Primary Energy Consumption by Fuel (EJ)",9.547357721856
921,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2085,"Primary Energy Consumption by Fuel (EJ)",9.101737912274
922,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2090,"Primary Energy Consumption by Fuel (EJ)",8.75643358022
923,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2095,"Primary Energy Consumption by Fuel (EJ)",8.63154770081
924,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","Central Asia",2100,"Primary Energy Consumption by Fuel (EJ)",8.59853494613
925,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",1975,"Primary Energy Consumption by Fuel (EJ)",5.7599775
926,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",1990,"Primary Energy Consumption by Fuel (EJ)",35.76792033606
927,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2005,"Primary Energy Consumption by Fuel (EJ)",69.536075394
928,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2010,"Primary Energy Consumption by Fuel (EJ)",92.02471372694
929,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2015,"Primary Energy Consumption by Fuel (EJ)",101.6904140922
930,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2020,"Primary Energy Consumption by Fuel (EJ)",121.007637670018
931,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2025,"Primary Energy Consumption by Fuel (EJ)",132.731245684529
932,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2030,"Primary Energy Consumption by Fuel (EJ)",139.863715556541
933,"energyPrimaryByFuelEJ","GCAM_SSP2","gcamv7p0","China",2035,"Primary Energy Consumption by Fuel (EJ)",143.91415801732
