"id","param","scenario","dataset","region","classLabel","class","x","units","value"
709,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","a oil",2090,"Primary Energy Consumption by Fuel (EJ)",75.430664238
710,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","a oil",2095,"Primary Energy Consumption by Fuel (EJ)",73.180299588
711,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","a oil",2100,"Primary Energy Consumption by Fuel (EJ)",71.609763393
712,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",1975,"Primary Energy Consumption by Fuel (EJ)",19.45834586
713,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",1990,"Primary Energy Consumption by Fuel (EJ)",57.9401669
714,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2005,"Primary Energy Consumption by Fuel (EJ)",74.9921853
715,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2010,"Primary Energy Consumption by Fuel (EJ)",88.71974
716,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2015,"Primary Energy Consumption by Fuel (EJ)",91.9008007
717,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2020,"Primary Energy Consumption by Fuel (EJ)",105.34390754
718,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2025,"Primary Energy Consumption by Fuel (EJ)",113.5999145805
719,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2030,"Primary Energy Consumption by Fuel (EJ)",124.1637632965
720,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2035,"Primary Energy Consumption by Fuel (EJ)",132.9824303153
721,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2040,"Primary Energy Consumption by Fuel (EJ)",139.0521199236
722,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2045,"Primary Energy Consumption by Fuel (EJ)",144.6690336388
723,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2050,"Primary Energy Consumption by Fuel (EJ)",149.5505712154
724,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2055,"Primary Energy Consumption by Fuel (EJ)",155.299635608
725,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2060,"Primary Energy Consumption by Fuel (EJ)",159.8543575058
726,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2065,"Primary Energy Consumption by Fuel (EJ)",157.7654205263
727,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2070,"Primary Energy Consumption by Fuel (EJ)",157.635095785
728,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2075,"Primary Energy Consumption by Fuel (EJ)",156.044906416
729,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2080,"Primary Energy Consumption by Fuel (EJ)",153.725400509
730,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2085,"Primary Energy Consumption by Fuel (EJ)",151.02181008
731,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2090,"Primary Energy Consumption by Fuel (EJ)",149.306694402
732,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2095,"Primary Energy Consumption by Fuel (EJ)",148.493608285
733,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","b natural gas",2100,"Primary Energy Consumption by Fuel (EJ)",146.862847147
734,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",1975,"Primary Energy Consumption by Fuel (EJ)",23.9890080265
735,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",1990,"Primary Energy Consumption by Fuel (EJ)",82.2551282201
736,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2005,"Primary Energy Consumption by Fuel (EJ)",108.4579367419
737,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2010,"Primary Energy Consumption by Fuel (EJ)",127.4856196648
738,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2015,"Primary Energy Consumption by Fuel (EJ)",127.169981497013
739,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2020,"Primary Energy Consumption by Fuel (EJ)",145.395481534
740,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2025,"Primary Energy Consumption by Fuel (EJ)",154.332029709
741,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2030,"Primary Energy Consumption by Fuel (EJ)",154.846810545
742,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2035,"Primary Energy Consumption by Fuel (EJ)",150.635383315
743,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2040,"Primary Energy Consumption by Fuel (EJ)",143.876095715
744,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2045,"Primary Energy Consumption by Fuel (EJ)",135.77220936
745,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2050,"Primary Energy Consumption by Fuel (EJ)",126.77497634
746,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2055,"Primary Energy Consumption by Fuel (EJ)",117.23995079
747,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2060,"Primary Energy Consumption by Fuel (EJ)",108.76687332
748,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2065,"Primary Energy Consumption by Fuel (EJ)",102.57535736
749,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2070,"Primary Energy Consumption by Fuel (EJ)",97.547026424
750,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2075,"Primary Energy Consumption by Fuel (EJ)",92.063380571
751,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2080,"Primary Energy Consumption by Fuel (EJ)",82.421073115
752,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2085,"Primary Energy Consumption by Fuel (EJ)",74.342672099
753,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2090,"Primary Energy Consumption by Fuel (EJ)",66.162329295
754,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2095,"Primary Energy Consumption by Fuel (EJ)",59.7615235791
755,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","c coal",2100,"Primary Energy Consumption by Fuel (EJ)",53.6797318232
756,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",1975,"Primary Energy Consumption by Fuel (EJ)",4.17529461
757,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",1990,"Primary Energy Consumption by Fuel (EJ)",35.7580939896
758,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2005,"Primary Energy Consumption by Fuel (EJ)",41.9127598507
759,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2010,"Primary Energy Consumption by Fuel (EJ)",46.6025835672
760,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2015,"Primary Energy Consumption by Fuel (EJ)",49.787283719
761,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2020,"Primary Energy Consumption by Fuel (EJ)",59.5560972562665
762,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2025,"Primary Energy Consumption by Fuel (EJ)",72.4611981224569
763,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2030,"Primary Energy Consumption by Fuel (EJ)",83.7207054250588
764,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2035,"Primary Energy Consumption by Fuel (EJ)",95.7358606451859
765,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2040,"Primary Energy Consumption by Fuel (EJ)",112.022637236271
766,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2045,"Primary Energy Consumption by Fuel (EJ)",133.134368454451
767,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2050,"Primary Energy Consumption by Fuel (EJ)",154.290282601601
768,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2055,"Primary Energy Consumption by Fuel (EJ)",166.117662452136
769,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2060,"Primary Energy Consumption by Fuel (EJ)",170.544582148088
770,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2065,"Primary Energy Consumption by Fuel (EJ)",172.630746448227
771,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2070,"Primary Energy Consumption by Fuel (EJ)",171.746530762339
772,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2075,"Primary Energy Consumption by Fuel (EJ)",170.688294723483
773,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2080,"Primary Energy Consumption by Fuel (EJ)",169.939378286365
774,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2085,"Primary Energy Consumption by Fuel (EJ)",169.489106902257
775,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2090,"Primary Energy Consumption by Fuel (EJ)",169.062890204354
776,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2095,"Primary Energy Consumption by Fuel (EJ)",168.392989242201
777,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","d bioenergy",2100,"Primary Energy Consumption by Fuel (EJ)",167.703115335401
778,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",1990,"Primary Energy Consumption by Fuel (EJ)",7.2459284725
779,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2005,"Primary Energy Consumption by Fuel (EJ)",9.964242726
780,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2010,"Primary Energy Consumption by Fuel (EJ)",9.922119719
781,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2015,"Primary Energy Consumption by Fuel (EJ)",9.247351843
782,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2020,"Primary Energy Consumption by Fuel (EJ)",10.4241593076803
783,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2025,"Primary Energy Consumption by Fuel (EJ)",12.1086088233557
784,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2030,"Primary Energy Consumption by Fuel (EJ)",14.1046606174957
785,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2035,"Primary Energy Consumption by Fuel (EJ)",16.1721291474908
786,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2040,"Primary Energy Consumption by Fuel (EJ)",18.0963946090492
787,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2045,"Primary Energy Consumption by Fuel (EJ)",20.2484777860395
788,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2050,"Primary Energy Consumption by Fuel (EJ)",21.9335111303525
789,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2055,"Primary Energy Consumption by Fuel (EJ)",23.4773752534552
790,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2060,"Primary Energy Consumption by Fuel (EJ)",25.079141722
791,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2065,"Primary Energy Consumption by Fuel (EJ)",26.842727231992
792,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2070,"Primary Energy Consumption by Fuel (EJ)",28.3041004731138
793,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2075,"Primary Energy Consumption by Fuel (EJ)",29.5608488337587
794,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2080,"Primary Energy Consumption by Fuel (EJ)",30.027054923846
795,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2085,"Primary Energy Consumption by Fuel (EJ)",29.962775655465
796,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2090,"Primary Energy Consumption by Fuel (EJ)",29.296455386625
797,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2095,"Primary Energy Consumption by Fuel (EJ)",28.1842419722079
798,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","e nuclear",2100,"Primary Energy Consumption by Fuel (EJ)",26.7987531111546
799,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",1990,"Primary Energy Consumption by Fuel (EJ)",7.7098954
800,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2005,"Primary Energy Consumption by Fuel (EJ)",10.5673404
801,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2010,"Primary Energy Consumption by Fuel (EJ)",12.3974942
802,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2015,"Primary Energy Consumption by Fuel (EJ)",14.0511296
803,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2020,"Primary Energy Consumption by Fuel (EJ)",14.4909747
804,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2025,"Primary Energy Consumption by Fuel (EJ)",14.9308109
805,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2030,"Primary Energy Consumption by Fuel (EJ)",15.370655
806,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2035,"Primary Energy Consumption by Fuel (EJ)",15.8104884
807,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2040,"Primary Energy Consumption by Fuel (EJ)",16.2503269
808,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2045,"Primary Energy Consumption by Fuel (EJ)",16.6901682
809,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2050,"Primary Energy Consumption by Fuel (EJ)",17.1300046
810,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2055,"Primary Energy Consumption by Fuel (EJ)",17.569847
811,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2060,"Primary Energy Consumption by Fuel (EJ)",18.0096831
812,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2065,"Primary Energy Consumption by Fuel (EJ)",18.4495293
813,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2070,"Primary Energy Consumption by Fuel (EJ)",18.8893555
814,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2075,"Primary Energy Consumption by Fuel (EJ)",19.3291855
815,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2080,"Primary Energy Consumption by Fuel (EJ)",19.7690387
816,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2085,"Primary Energy Consumption by Fuel (EJ)",20.208873
817,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2090,"Primary Energy Consumption by Fuel (EJ)",20.6487121
818,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2095,"Primary Energy Consumption by Fuel (EJ)",21.0885442
819,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","f hydro",2100,"Primary Energy Consumption by Fuel (EJ)",21.5283995
820,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",1990,"Primary Energy Consumption by Fuel (EJ)",0.01396779499
821,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2005,"Primary Energy Consumption by Fuel (EJ)",0.3738380283
822,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2010,"Primary Energy Consumption by Fuel (EJ)",1.22869505602
823,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2015,"Primary Energy Consumption by Fuel (EJ)",3.0154911797
824,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2020,"Primary Energy Consumption by Fuel (EJ)",5.5718242203937
825,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2025,"Primary Energy Consumption by Fuel (EJ)",8.806628507197
826,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2030,"Primary Energy Consumption by Fuel (EJ)",13.225214412349
827,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2035,"Primary Energy Consumption by Fuel (EJ)",18.3514296471628
828,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2040,"Primary Energy Consumption by Fuel (EJ)",23.9879322496283
829,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2045,"Primary Energy Consumption by Fuel (EJ)",27.9205607189837
830,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2050,"Primary Energy Consumption by Fuel (EJ)",32.0367399400045
831,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2055,"Primary Energy Consumption by Fuel (EJ)",35.7277156358326
832,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2060,"Primary Energy Consumption by Fuel (EJ)",38.735009751504
833,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2065,"Primary Energy Consumption by Fuel (EJ)",41.65074249251
834,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2070,"Primary Energy Consumption by Fuel (EJ)",43.530351456644
835,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2075,"Primary Energy Consumption by Fuel (EJ)",45.335367144195
836,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2080,"Primary Energy Consumption by Fuel (EJ)",49.111656577049
837,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2085,"Primary Energy Consumption by Fuel (EJ)",52.031406450585
838,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2090,"Primary Energy Consumption by Fuel (EJ)",54.487448119833
839,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2095,"Primary Energy Consumption by Fuel (EJ)",56.305685491866
840,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","g wind",2100,"Primary Energy Consumption by Fuel (EJ)",57.811993210315
841,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",1990,"Primary Energy Consumption by Fuel (EJ)",0.00271075487
842,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2005,"Primary Energy Consumption by Fuel (EJ)",0.01628922641
843,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2010,"Primary Energy Consumption by Fuel (EJ)",0.12190938197
844,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2015,"Primary Energy Consumption by Fuel (EJ)",0.93604056536
845,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2020,"Primary Energy Consumption by Fuel (EJ)",3.90775727361784
846,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2025,"Primary Energy Consumption by Fuel (EJ)",11.4707768682075
847,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2030,"Primary Energy Consumption by Fuel (EJ)",19.578615858824
848,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2035,"Primary Energy Consumption by Fuel (EJ)",27.2707167498936
849,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2040,"Primary Energy Consumption by Fuel (EJ)",34.6479963444349
850,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2045,"Primary Energy Consumption by Fuel (EJ)",41.4894080408999
851,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2050,"Primary Energy Consumption by Fuel (EJ)",47.4917090837319
852,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2055,"Primary Energy Consumption by Fuel (EJ)",51.9299476724315
853,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2060,"Primary Energy Consumption by Fuel (EJ)",55.9082478494802
854,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2065,"Primary Energy Consumption by Fuel (EJ)",60.385067087541
855,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2070,"Primary Energy Consumption by Fuel (EJ)",63.9519749920769
856,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2075,"Primary Energy Consumption by Fuel (EJ)",67.3870869358588
857,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2080,"Primary Energy Consumption by Fuel (EJ)",71.9562954125809
858,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2085,"Primary Energy Consumption by Fuel (EJ)",75.7403127836198
859,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2090,"Primary Energy Consumption by Fuel (EJ)",78.9642729588612
860,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2095,"Primary Energy Consumption by Fuel (EJ)",81.6121543371753
861,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","h solar",2100,"Primary Energy Consumption by Fuel (EJ)",84.4196990062121
862,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",1990,"Primary Energy Consumption by Fuel (EJ)",0.13092182906
863,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2005,"Primary Energy Consumption by Fuel (EJ)",0.209586759
864,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2010,"Primary Energy Consumption by Fuel (EJ)",0.24497185
865,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2015,"Primary Energy Consumption by Fuel (EJ)",0.289629778
866,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2020,"Primary Energy Consumption by Fuel (EJ)",0.996664372
867,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2025,"Primary Energy Consumption by Fuel (EJ)",1.612092892
868,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2030,"Primary Energy Consumption by Fuel (EJ)",2.235575998
869,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2035,"Primary Energy Consumption by Fuel (EJ)",2.807202578
870,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2040,"Primary Energy Consumption by Fuel (EJ)",3.322041776
871,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2045,"Primary Energy Consumption by Fuel (EJ)",3.639599393
872,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2050,"Primary Energy Consumption by Fuel (EJ)",3.636838331
873,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2055,"Primary Energy Consumption by Fuel (EJ)",3.671161005
874,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2060,"Primary Energy Consumption by Fuel (EJ)",3.676848366
875,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2065,"Primary Energy Consumption by Fuel (EJ)",3.739281307
876,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2070,"Primary Energy Consumption by Fuel (EJ)",3.740352254
877,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2075,"Primary Energy Consumption by Fuel (EJ)",3.743101923
878,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2080,"Primary Energy Consumption by Fuel (EJ)",3.857349256
879,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2085,"Primary Energy Consumption by Fuel (EJ)",3.894134121
880,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2090,"Primary Energy Consumption by Fuel (EJ)",3.921498511
881,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2095,"Primary Energy Consumption by Fuel (EJ)",3.903793034
882,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","global","Fuel","i geothermal",2100,"Primary Energy Consumption by Fuel (EJ)",3.908796713
